query_id,user_id,timestamp,device_type,query_text,language,intent,location,query_duration_sec,num_words,is_successful,confidence_score,device_os_version
159,8ae8905b-54b4-4482-a858-6eba6a34c854,2025-06-30 22:43:45,smartwatch,Route to home,English,navigation,London,2.62,3.0,False,0.99,
160,d5385b0e-34f3-493c-8ff0-a55c6a702e2f,2025-06-13 04:01:17,smartwatch,Directions to nearest gas station,English,navigation,Los Angeles,6.31,5.0,True,0.68,iOS 15
161,95863a76-c511-45ff-a7a3-7e8163b4c08b,2025-01-08 14:03:03,car assistant,Set an alarm for 7 AM,Spanish,command,London,3.05,6.0,True,0.56,Android 10
162,9360715f-c3fe-4183-a172-b725db52ca58,2025-05-28 17:24:29,car assistant,What's the weather like today?,Hindi,information,Delhi,6.57,5.0,,0.76,iOS 14
163,5a0cdd7c-f157-4470-8182-67c47a1b5806,2025-04-26 23:16:17,tablet,Find nearby clothing stores,French,shopping,New York,7.32,4.0,True,0.65,iOS 14
164,e4429ebb-da7b-4095-a3d6-2a39c0e3befd,2025-06-12 17:33:41,smartphone,Recommend a podcast,Hindi,entertainment,Paris,3.36,3.0,True,0.75,Android 10
165,8bcf53a1-bc10-4a52-bf5d-2fdf89c8d2ab,2025-03-27 15:34:10,smartphone,How tall is the Eiffel Tower?,French,information,Los Angeles,6.93,6.0,True,0.56,
166,6f92f25e-45df-46b6-b82c-043f7cfc9b79,2025-07-08 14:30:41,car assistant,Buy new headphones,Hindi,shopping,Shanghai,5.83,3.0,True,0.65,
167,ab3b4d37-560c-45ee-a38c-254c076e2bba,2025-06-07 00:30:16,car assistant,Play latest movie trailers,English,entertainment,Tokyo,6.64,4.0,True,0.86,iOS 15
168,77a6e17c-d72b-4108-aa40-5f12b963f37f,2025-02-19 13:34:38,tablet,Who is the lead actor in Inception?,Hindi,entertainment,London,8.79,7.0,True,0.7,iOS 14
169,06e745f9-88bc-439c-9f4c-3b79fb10987f,2025-06-03 00:32:05,smartwatch,Show me comedy shows,Mandarin,entertainment,London,4.51,4.0,False,0.84,Android 10
170,06f028ff-a9ba-4a27-907b-fe36978648f8,2025-02-02 14:26:49,smartphone,What's the weather like today?,English,information,Delhi,3.49,5.0,True,0.87,Android 11
171,dde9f863-22bd-4388-adb9-9102a48b3dbe,2025-06-29 07:20:29,smart speaker,Order me a pizza,French,shopping,Shanghai,3.22,4.0,True,0.66,iOS 14
172,610cf373-4299-4aa4-8cdf-742b2e85cb21,2025-05-08 03:08:52,tablet,Call Mom,English,command,London,3.37,2.0,True,0.66,iOS 14
173,56666f9f-53ac-4ab9-b467-2cd9362f5e5c,2025-05-28 05:42:44,car assistant,Find nearby clothing stores,Spanish,shopping,Paris,4.85,4.0,True,0.61,iOS 14
174,d4f8fd72-f382-4cfd-8083-b73a473bd358,2025-06-13 17:16:08,smartwatch,Buy new headphones,English,shopping,Tokyo,5.68,3.0,,0.79,Android 10
175,78660765-14f7-4e8d-95bc-b8d04094dded,2025-01-08 12:39:55,car assistant,Add milk to shopping list,French,shopping,New York,5.55,5.0,True,0.96,Android 11
176,fff9f585-0d55-4b61-8a17-5dfebfc00dc8,2025-05-16 21:52:00,smartphone,How to get to Central Park,Mandarin,navigation,London,6.65,6.0,,0.5,iOS 15
177,c7fee39f-1190-4938-a66f-d7f739669fa7,2025-01-16 15:13:58,car assistant,Play latest movie trailers,Spanish,entertainment,Paris,5.03,4.0,True,0.55,
178,3f4df561-f319-4125-87f1-94f9c1156d6d,2025-03-19 10:10:34,smart speaker,Recommend a podcast,Hindi,entertainment,London,7.91,3.0,False,0.69,Android 11
179,2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8,2025-04-03 15:24:00,car assistant,Order me a pizza,English,shopping,Los Angeles,4.47,4.0,False,0.88,iOS 14
180,1d48a071-ab61-47b1-b93b-4c3220500494,2025-03-26 15:34:36,smartphone,Call Mom,Hindi,command,Delhi,10.44,2.0,True,0.72,Android 11
181,c4536f1d-4199-4fdf-b310-22f0770c7798,2025-05-24 06:21:08,smart speaker,Order me a pizza,Mandarin,shopping,Delhi,6.25,4.0,True,0.64,
182,f6b751f7-9b74-4245-9b1b-c8952af43ab7,2025-02-14 11:31:25,tablet,Buy new headphones,English,shopping,Los Angeles,3.29,3.0,True,0.99,iOS 14
183,f6f7f0cc-29ec-4e49-91bd-b8c0c71d5e60,2025-05-01 19:05:34,smartphone,How to get to Central Park,Spanish,navigation,Tokyo,2.86,6.0,False,0.88,Android 11
184,edcb8cb6-0692-4c63-9424-aed51bac5c15,2025-05-02 03:39:08,smartwatch,What's the weather like today?,Hindi,information,Paris,5.96,5.0,True,0.59,Android 10
185,f54ad0a2-e874-46d7-ad66-a1bd93676a02,2025-05-26 18:06:51,car assistant,Route to home,French,navigation,Tokyo,4.55,3.0,,0.54,iOS 14
186,32c5bd89-b70b-4420-b104-3785658b2523,2025-01-30 12:20:18,tablet,Tell me news headlines,English,information,Tokyo,6.43,4.0,,0.79,
187,a092f52a-d4a0-47a7-b0cc-1b3b9793b9b4,2025-04-05 07:31:13,tablet,Show me comedy shows,English,entertainment,Delhi,5.95,4.0,True,0.98,iOS 15
188,4d3485c5-c5c1-4eb4-b27b-3d901a16342c,2025-02-17 00:18:53,car assistant,Show me comedy shows,English,entertainment,Delhi,4.85,4.0,True,0.62,
189,c85aca46-90e0-44a0-bbdd-3933cbd58bf6,2025-01-16 22:47:31,tablet,Order me a pizza,Hindi,shopping,Tokyo,3.31,4.0,,0.87,iOS 15
190,a9597663-6daa-4e68-8861-fe1858e25888,2025-05-24 21:58:15,smartwatch,Directions to nearest gas station,French,navigation,Paris,1.97,5.0,True,0.77,iOS 15
191,575aed2c-a5c5-450c-8186-a57611a72609,2025-01-05 21:55:35,smartwatch,Turn off the lights,Spanish,command,New York,4.11,4.0,False,0.63,iOS 15
192,7d7ddbed-d284-476c-ab88-f83dd97dc9cd,2025-02-10 23:41:36,car assistant,Directions to nearest gas station,Spanish,navigation,Tokyo,6.71,5.0,True,0.73,
193,a2b5b498-5cb8-4aed-b5f6-2c976efb63b1,2025-06-28 13:04:52,car assistant,What's trending on Netflix?,French,entertainment,London,5.43,4.0,,0.58,iOS 14
194,2d174fc9-6f7c-45ea-a72a-6d8eb5122df8,2025-07-22 15:01:55,tablet,Show me comedy shows,Mandarin,entertainment,Shanghai,2.51,4.0,True,0.68,iOS 14
195,9dac6e83-4524-4ea6-a684-6099f7294951,2025-07-29 00:08:06,smartwatch,Recommend a podcast,English,entertainment,New York,5.35,3.0,,0.92,iOS 14
196,6f81cf4f-7701-47bb-bbc6-7e1fc64ee6e3,2025-04-15 05:37:39,smartphone,Add milk to shopping list,French,shopping,Delhi,5.77,5.0,True,0.79,iOS 14
197,d4aac9a3-3ed8-456c-9a09-dfa052828d80,2025-02-03 15:45:24,tablet,Find nearby clothing stores,Mandarin,shopping,Shanghai,3.23,4.0,True,0.75,iOS 14
198,3e6dd58b-7367-428d-a1b2-94de4767d76c,2025-06-30 11:23:48,tablet,How tall is the Eiffel Tower?,English,information,Shanghai,5.31,6.0,False,0.52,Android 10
199,6105716b-ab0e-464e-9c3e-b2d591e1aa96,2025-05-11 15:26:37,tablet,Add milk to shopping list,French,shopping,Los Angeles,5.12,5.0,,0.69,Android 11
200,533420e6-d9d8-4b8d-be8a-dee70758e201,2025-03-12 14:52:13,tablet,Show me comedy shows,French,entertainment,New York,2.71,4.0,,0.53,iOS 14
201,cc3ebdde-5ad5-4f06-b64d-7c877cd0129d,2025-04-11 08:01:08,car assistant,Show me comedy shows,Mandarin,entertainment,Paris,5.72,4.0,True,0.94,Android 11
202,989d9d4a-e15c-4666-8797-b2c957207246,2025-04-18 07:00:35,smartphone,Find nearby clothing stores,Mandarin,shopping,London,6.12,4.0,True,0.56,iOS 14
203,f2b43abf-8441-4efd-8299-436a8e485223,2025-03-16 04:46:29,smartwatch,Track my Amazon order,Mandarin,shopping,Tokyo,7.17,4.0,False,0.84,
204,680bac63-b856-4035-bdc9-829015eabb27,2025-07-09 17:52:32,smartphone,What's trending on Netflix?,Mandarin,entertainment,New York,7.11,4.0,,0.65,iOS 15
205,b0cbc61f-3d85-4e89-8217-14298e200724,2025-07-04 21:30:33,smartwatch,Who is the lead actor in Inception?,Spanish,entertainment,Los Angeles,2.24,7.0,False,0.54,iOS 14
206,72bb912d-7da6-4785-b63b-4dc3a559e463,2025-01-07 16:43:07,car assistant,Add milk to shopping list,English,shopping,Paris,3.12,5.0,,0.94,
207,6786d506-38ba-4abc-8b53-05e517d2582e,2025-04-05 11:46:06,smart speaker,Track my Amazon order,Spanish,shopping,Los Angeles,6.03,4.0,False,0.92,
208,5e781fd7-94e0-43ba-a9f9-48b24e6384bb,2025-07-03 19:06:26,smart speaker,Play latest movie trailers,Hindi,entertainment,London,6.03,4.0,False,0.98,
209,6cedd15d-5800-4c02-87ea-7ff58db06746,2025-05-09 11:11:54,smartwatch,Who is the lead actor in Inception?,French,entertainment,Los Angeles,6.03,7.0,,0.98,Android 10
210,455ac762-7428-4656-b3ee-4d3b5a104129,2025-04-30 01:56:00,smart speaker,Open the calendar,Hindi,command,Delhi,12.71,3.0,,0.89,
211,b8a6171f-1ee3-4dc4-bb04-8a8b405bfdc9,2025-03-16 19:00:56,car assistant,Who is the lead actor in Inception?,Spanish,entertainment,Tokyo,6.14,7.0,True,0.57,Android 11
212,892e6161-be2d-440a-9e9b-23bc50c7c006,2025-03-13 21:43:17,smartphone,Show me comedy shows,French,entertainment,New York,7.27,4.0,True,0.93,Android 11
213,7bf47042-bd15-41c8-b764-fbda3108d448,2025-04-18 09:09:47,smartphone,How to get to Central Park,Hindi,navigation,Shanghai,6.91,6.0,False,0.92,iOS 14
214,c29cfc0c-fa02-4aec-96ef-2ad6b97e6703,2025-07-23 17:58:12,smart speaker,Show me comedy shows,English,entertainment,Delhi,6.3,4.0,True,0.7,Android 11
215,19bc143e-fb02-4ebb-8872-9a4d98c7472a,2025-03-17 09:18:25,smart speaker,Play latest movie trailers,Mandarin,entertainment,Los Angeles,4.37,4.0,True,0.66,iOS 14
216,2defe193-5c62-43a2-ba3c-563e4bd6cee6,2025-04-28 09:20:17,smartwatch,Find nearest coffee shop,English,navigation,London,6.52,4.0,True,0.85,iOS 15
217,2067bdac-88bd-43d1-b540-b30e039f3a25,2025-04-17 12:46:00,tablet,What's trending on Netflix?,English,entertainment,New York,3.45,4.0,True,0.63,iOS 15
218,8da8eee4-0df5-4ac6-b96b-648a0ba6eab9,2025-04-24 10:54:39,car assistant,Add milk to shopping list,Hindi,shopping,New York,4.53,5.0,,0.62,iOS 14
219,a34b6cf6-2053-4a42-b1af-db65b289f224,2025-07-10 15:19:15,smartphone,Navigate to airport,French,navigation,Delhi,4.03,3.0,True,0.56,Android 10
220,92f5df7b-0323-4342-9f6a-8f931a432f0a,2025-04-21 10:14:04,car assistant,Order me a pizza,French,shopping,Shanghai,5.16,4.0,False,0.86,Android 11
221,5738811d-70c2-403f-ba8d-03aa782a65e0,2025-03-13 14:23:38,tablet,Define artificial intelligence,Mandarin,information,Los Angeles,9.63,3.0,True,0.71,iOS 14
222,f0e98b3b-40a2-4c60-8d27-0659f72ada9b,2025-07-05 12:45:31,car assistant,Set an alarm for 7 AM,French,command,Shanghai,1.27,6.0,True,0.89,
223,6694c343-10ba-48e3-9276-2bdc1d34d08e,2025-07-10 23:24:36,car assistant,Tell me news headlines,Hindi,information,New York,6.37,4.0,True,0.99,Android 11
224,afbb411a-a123-4a8c-93b7-a88612f70c97,2025-01-21 19:40:22,smartphone,Set an alarm for 7 AM,Mandarin,command,Los Angeles,1.77,6.0,True,0.89,Android 11
225,90164161-cfa7-41cd-a631-d00b26d794d3,2025-04-28 23:57:08,smart speaker,How tall is the Eiffel Tower?,French,information,London,4.06,6.0,False,0.92,Android 10
226,1e52d770-3f89-4142-be71-6b1415ce6a66,2025-06-11 15:01:22,tablet,Find nearest coffee shop,English,navigation,Paris,7.18,4.0,True,0.52,iOS 15
227,9e50aa42-ca6d-4da1-989b-c4da9b37a22b,2025-03-29 15:33:23,smartphone,Directions to nearest gas station,Mandarin,navigation,London,5.13,5.0,True,0.7,
228,7354ea6f-6160-4459-85c7-504bc693da11,2025-06-21 22:27:31,tablet,Set an alarm for 7 AM,Spanish,command,London,2.84,6.0,,0.93,iOS 14
229,fd72b050-96a9-454f-9c33-e1f94c1f55ab,2025-06-16 12:59:01,smartwatch,Set an alarm for 7 AM,Mandarin,command,Delhi,3.57,6.0,True,0.87,Android 10
230,0f6b40d0-9efb-458b-9191-b3634e2d6645,2025-02-08 12:55:26,smartwatch,Navigate to airport,Hindi,navigation,London,6.36,3.0,True,0.63,iOS 14
231,a021c0ca-3531-468d-8342-bd2bf295456e,2025-03-23 22:53:50,tablet,Tell me news headlines,French,information,Tokyo,3.54,4.0,False,0.77,Android 11
232,2834e4c0-14c8-43b4-a911-d19243bfd931,2025-04-04 03:42:19,smartphone,How tall is the Eiffel Tower?,Mandarin,information,London,5.43,6.0,True,0.8,Android 10
233,2812859a-1337-439e-8d4f-5d272c7f0b79,2025-01-02 00:56:22,smart speaker,Show me comedy shows,Hindi,entertainment,New York,5.09,4.0,,0.81,Android 10
234,980402a2-b07a-4066-b354-35ea68949b8d,2025-07-02 11:54:06,smartwatch,What's the weather like today?,Hindi,information,London,3.7,5.0,True,0.9,iOS 15
235,49c13de7-3b42-46c5-885b-15fb4a8ff810,2025-04-20 19:07:34,smartphone,Route to home,Hindi,navigation,New York,9.29,3.0,False,0.53,Android 11
236,1238d630-743b-45a2-9c0f-2fcfb3f6fe0d,2025-04-01 15:40:03,smartwatch,What's trending on Netflix?,English,entertainment,Shanghai,6.27,4.0,False,0.84,Android 11
237,ca8f3653-c9af-48f8-83b9-da13ec856f37,2025-03-18 19:48:31,smartwatch,Play latest movie trailers,French,entertainment,Los Angeles,1.53,4.0,True,0.66,Android 11
238,398d1ca6-8b68-40b5-9d61-fac36cd5e859,2025-02-27 20:40:54,smart speaker,What's the weather like today?,Spanish,information,Delhi,5.37,5.0,True,0.69,
239,246998e8-d39e-498b-8400-7d5ae88da719,2025-01-28 17:35:16,smartphone,Play my favorite song,Hindi,command,Los Angeles,3.68,4.0,True,0.64,Android 10
240,4ebfa5c3-cae9-44a7-aa79-ea680f44704f,2025-04-23 02:02:44,smart speaker,Who won the game last night?,English,information,Delhi,6.7,6.0,False,0.95,Android 10
241,b04d3376-77fc-4703-9fd5-a423706c5c56,2025-04-29 02:20:07,smartphone,Play my favorite song,English,command,Shanghai,3.41,4.0,True,0.65,Android 11
242,45b1ed25-f153-4ae8-a70a-cc5cb321bf21,2025-07-14 08:44:19,smart speaker,How to get to Central Park,French,navigation,Los Angeles,4.77,6.0,True,0.99,iOS 15
243,1497d658-7010-4719-be69-5d0d8a3c3b5e,2025-01-16 11:31:45,smart speaker,Play latest movie trailers,Mandarin,entertainment,Shanghai,6.01,4.0,True,0.68,
244,5283aac7-bc0a-4a5d-ae99-6e3ee3b137fc,2025-04-08 05:35:52,smart speaker,Order me a pizza,English,shopping,London,6.73,4.0,True,1.0,Android 10
245,f63fce41-3a9a-4a5e-9761-32ed069f14f1,2025-01-09 01:21:41,car assistant,Recommend a podcast,French,entertainment,New York,2.6,3.0,False,0.99,iOS 14
246,d248a9a7-ac1a-4554-83c7-5611ffe3fa49,2025-04-15 16:01:29,tablet,What's trending on Netflix?,Mandarin,entertainment,Los Angeles,4.33,4.0,True,0.82,iOS 15
247,c19ad58c-c35b-4c8c-8a4c-9f7f9384ec2b,2025-03-10 00:53:45,smart speaker,What's trending on Netflix?,English,entertainment,Tokyo,4.05,4.0,True,0.76,Android 11
248,7135f221-a6c9-437f-84da-d06a7872bdeb,2025-04-19 00:36:25,smart speaker,How to get to Central Park,Spanish,navigation,London,3.69,6.0,True,0.95,iOS 14
249,6f962882-95d8-4980-bf37-d19c2e76128b,2025-07-10 23:12:59,smartwatch,Route to home,Mandarin,navigation,Los Angeles,8.53,3.0,,0.81,iOS 14
250,5913f9d3-7852-49f4-975b-a98df8140102,2025-06-08 14:04:48,car assistant,Route to home,French,navigation,Los Angeles,5.81,3.0,False,0.83,
251,1ac70ec0-ab8d-4eb4-9230-dfbd5553b2fe,2025-03-04 10:59:46,smartwatch,Order me a pizza,English,shopping,New York,2.48,4.0,True,0.97,
252,7ed70ed7-b194-490b-a961-929e546e035a,2025-04-22 22:23:04,smartwatch,Route to home,Hindi,navigation,Shanghai,6.84,3.0,True,0.75,
253,d045dd1c-6684-49e3-b1f8-343ea99f1318,2025-01-15 06:02:31,smartwatch,Call Mom,Spanish,command,Tokyo,9.24,2.0,True,0.65,iOS 14
254,409d3602-5084-4242-968b-1625746f7891,2025-05-06 13:07:48,smartphone,Navigate to airport,Hindi,navigation,Delhi,7.06,3.0,True,0.6,
255,6778043b-c5c5-437a-b85e-06a11dad09b2,2025-07-19 20:23:04,smart speaker,Play my favorite song,Mandarin,command,Delhi,1.96,4.0,False,0.88,
256,a85c6e4a-004b-4fab-bcf5-6188d32e6dcd,2025-06-29 09:55:53,car assistant,How tall is the Eiffel Tower?,Spanish,information,Delhi,4.03,6.0,True,0.63,iOS 15
257,84b871bb-3005-48d2-8de0-51a669ca97d2,2025-05-21 12:01:40,smart speaker,What's the weather like today?,Mandarin,information,Delhi,7.53,5.0,True,0.71,iOS 15
258,a01ac992-7f9d-4e64-81a6-423b9f64eeed,2025-06-21 16:07:13,smartwatch,Buy new headphones,Spanish,shopping,Tokyo,3.58,3.0,False,0.75,
259,445dcc38-341c-4494-8d36-6dfcc28ebd70,2025-02-20 21:07:54,tablet,Show me comedy shows,Hindi,entertainment,New York,5.89,4.0,True,0.97,
260,e17f29e1-7028-4046-89bc-473fed7bf656,2025-07-08 05:50:29,tablet,Find nearest coffee shop,French,navigation,London,6.55,4.0,True,0.53,Android 10
261,a14923c2-f920-464c-8763-fcd01f15c7b6,2025-04-03 22:24:50,car assistant,Show me comedy shows,French,entertainment,New York,3.15,4.0,True,0.72,Android 11
262,8d03c91e-4f8d-4238-a88b-78b5b5b453ca,2025-01-06 07:27:18,smartwatch,Show me comedy shows,English,entertainment,Delhi,4.88,4.0,True,0.79,iOS 15
263,3985fb62-17dc-4eff-a872-13f98d605936,2025-02-14 01:32:03,smartwatch,Buy new headphones,English,shopping,Delhi,1.5,3.0,True,0.64,
264,a5d04d53-1e12-42e3-b272-92b6762172ed,2025-03-01 19:06:53,car assistant,Who won the game last night?,English,information,Delhi,2.95,6.0,,0.9,Android 11
265,4ab7706e-b773-40ca-aec2-59dc7f95897c,2025-07-17 15:01:51,car assistant,Turn off the lights,Spanish,command,Shanghai,4.49,4.0,True,0.7,iOS 14
266,d5b077e0-6a5d-432b-85ff-2c83b495db4e,2025-07-07 09:13:19,smartphone,Who won the game last night?,Mandarin,information,Tokyo,2.5,6.0,True,0.76,iOS 15
267,74eff545-3e65-4603-b8e3-654bfaf14ff0,2025-02-26 04:09:39,car assistant,Find nearby clothing stores,Mandarin,shopping,Shanghai,8.26,4.0,,0.58,
268,9970cf60-ebff-4d15-b0cb-d7556232b17a,2025-07-17 09:08:54,smartwatch,Buy new headphones,French,shopping,Tokyo,2.14,3.0,True,0.77,
269,dd30de89-22f2-45f2-a11b-868dbf0d073d,2025-01-28 02:40:37,smartwatch,Play latest movie trailers,Mandarin,entertainment,London,4.12,4.0,True,0.99,
270,dabac50d-ca3d-4859-85ce-099c46b82659,2025-06-11 03:32:37,smartwatch,Define artificial intelligence,Hindi,information,London,5.26,3.0,True,0.79,iOS 14
271,81fb18b3-c9a7-491f-af2a-e71357021049,2025-04-14 18:13:46,car assistant,Who is the lead actor in Inception?,French,entertainment,Paris,7.88,7.0,True,0.89,Android 10
272,b9de7a3a-4868-42b9-80a8-1de9d20f87d0,2025-04-26 22:44:31,smart speaker,Directions to nearest gas station,French,navigation,Paris,2.13,5.0,True,0.6,Android 10
273,ffb8102d-9475-4bc9-9641-8cedd664d264,2025-07-10 03:46:43,smartwatch,Who is the lead actor in Inception?,Hindi,entertainment,Paris,7.33,7.0,False,0.71,
274,89e06ab3-7250-4e18-a60a-5962dd81b7f5,2025-07-08 02:23:20,tablet,Who won the game last night?,French,information,Los Angeles,5.02,6.0,True,0.66,Android 10
275,c34b9fbb-8d4a-45b8-951a-c8ea585a0afa,2025-05-27 11:51:09,car assistant,Show me comedy shows,Spanish,entertainment,Delhi,3.04,4.0,True,0.67,Android 11
276,de9e3757-5260-401e-aecf-67d2749176f4,2025-03-15 06:22:03,smartwatch,Track my Amazon order,Spanish,shopping,Los Angeles,5.92,4.0,,0.78,iOS 15
277,9261549d-3d22-4c30-b28f-41defb140bc3,2025-05-29 17:32:49,smartwatch,Turn off the lights,Hindi,command,London,5.4,4.0,True,0.67,Android 11
278,69288e92-c68a-452f-9b23-aa8c3bcabf85,2025-01-17 22:49:20,smartwatch,Define artificial intelligence,French,information,Delhi,3.8,3.0,True,0.91,iOS 15
279,b489d070-7914-48a8-bea4-ff31517400f8,2025-05-29 01:19:54,smartwatch,How tall is the Eiffel Tower?,English,information,London,5.14,6.0,True,0.83,Android 10
280,cada4f80-a9e7-42d4-bd08-b32c62d60e93,2025-03-01 01:43:27,smart speaker,Route to home,Mandarin,navigation,Shanghai,4.23,3.0,,0.57,
281,2051acef-097a-4e10-b6fe-bc0e7ecddbaf,2025-07-15 01:41:34,car assistant,Find nearest coffee shop,English,navigation,Paris,5.23,4.0,True,0.61,iOS 15
282,dea4ae17-54fd-4ad3-9716-108ef72169bb,2025-02-08 23:27:57,smartphone,Tell me news headlines,Mandarin,information,Paris,6.32,4.0,True,0.55,iOS 15
283,1986b4b2-70b7-4868-9854-80f0dfcaf0b7,2025-07-24 06:13:09,smartphone,Find nearby clothing stores,Hindi,shopping,Paris,8.17,4.0,True,0.74,iOS 15
284,b8f21423-03ed-41f8-b4f9-3d17e912b4bf,2025-02-25 23:37:33,smartwatch,Play my favorite song,English,command,Tokyo,2.52,4.0,True,0.83,iOS 15
285,f84f16b3-a79f-4faf-9ef5-768968f45bce,2025-03-01 22:45:03,car assistant,Who won the game last night?,Hindi,information,Tokyo,9.27,6.0,False,0.97,iOS 14
286,f81dbaa1-c812-4a8e-b830-89301327f1bc,2025-04-13 22:11:28,tablet,Who is the lead actor in Inception?,Mandarin,entertainment,New York,1.1,7.0,True,0.65,
287,65c17795-b155-46bc-9f8d-ed9756abf2f1,2025-02-01 04:35:34,smartphone,Play my favorite song,Hindi,command,Paris,4.7,4.0,True,0.76,iOS 15
288,aca2b148-da33-4aa1-941c-dfcdda0d4a5f,2025-07-27 05:43:13,car assistant,Show me comedy shows,Spanish,entertainment,Tokyo,6.18,4.0,True,0.67,Android 10
289,a075e927-5110-4492-b442-7e0b61484bb3,2025-07-09 12:00:00,smartwatch,Directions to nearest gas station,Mandarin,navigation,Tokyo,5.56,5.0,,0.78,iOS 15
290,9e11d2cd-0930-4ef6-8a80-068ddf547e50,2025-01-27 13:43:39,smart speaker,Track my Amazon order,Hindi,shopping,Shanghai,3.75,4.0,,0.54,iOS 14
291,ebc2026f-af34-4f65-a193-c4b23c19e71d,2025-04-22 14:33:59,smart speaker,Navigate to airport,Mandarin,navigation,Los Angeles,4.58,3.0,True,0.63,iOS 15
292,1723199d-bf2c-44a0-ba3c-8a71ff574e2b,2025-06-18 12:54:26,tablet,Play my favorite song,Mandarin,command,Shanghai,4.01,4.0,True,0.51,Android 11
293,a23d4c2f-c2a7-4689-9933-918cfa745761,2025-02-09 00:47:43,smart speaker,What's the weather like today?,Hindi,information,London,3.82,5.0,False,0.7,
294,4ca9cf07-b1aa-4f6a-aa96-e1e27194eae2,2025-01-12 05:48:28,smartwatch,How tall is the Eiffel Tower?,Mandarin,information,Shanghai,6.7,6.0,False,0.61,iOS 15
295,0e5dd462-cbd0-4ef2-930a-37df0bc61066,2025-04-24 22:23:09,tablet,Navigate to airport,French,navigation,London,5.71,3.0,True,0.85,Android 10
296,25440fe0-6e41-4d47-9ff5-95ea5bc440f1,2025-04-05 20:05:06,car assistant,Find nearest coffee shop,French,navigation,Tokyo,3.61,4.0,True,0.76,
297,ae8a7813-90e0-495b-a97c-392387fa841a,2025-03-11 22:15:06,smartwatch,Define artificial intelligence,English,information,New York,6.8,3.0,True,0.95,iOS 15
298,9c07a751-1437-4509-acd1-586a2b840c67,2025-05-29 13:34:16,car assistant,Find nearby clothing stores,Spanish,shopping,London,5.61,4.0,True,0.72,iOS 15
299,7f671eec-3da7-4577-aee1-e86b9ea556aa,2025-02-25 13:57:13,car assistant,Play latest movie trailers,French,entertainment,Delhi,6.63,4.0,True,0.73,
300,4104a8b5-a34d-47c5-b60d-ebbb3b70b3a1,2025-06-28 11:30:27,tablet,What's trending on Netflix?,English,entertainment,Shanghai,6.26,4.0,True,0.84,Android 11
301,e61ede90-0267-4eb3-aab6-12c9415d174a,2025-06-30 16:28:28,smartphone,Show me comedy shows,English,entertainment,Paris,3.34,4.0,False,0.79,iOS 14
302,8beddb12-ad77-482f-89a2-3a89e6b5a92c,2025-03-03 08:26:22,tablet,Set an alarm for 7 AM,French,command,New York,3.88,6.0,True,0.99,Android 10
303,5876fd09-f1fa-4665-b115-33f312e89d10,2025-04-27 04:19:10,smartphone,Call Mom,Spanish,command,Tokyo,6.49,2.0,False,0.88,Android 10
304,b0b862ef-6c9f-42b9-b647-8986a3917c99,2025-04-08 03:05:03,smartwatch,Recommend a podcast,Hindi,entertainment,Delhi,6.22,3.0,True,0.84,
